PRODUCT_GENDER,STYLE_NUMBER,PRODUCT_URL,PRODUCT_NAME_C,PRODUCT_NAME_CLEAN,PRODUCT_COLOR,PRODUCT_WIDTH,ORDERS,PRODUCT_URL_NARROW,PRODUCT_URL_STANDARD,PRODUCT_URL_WIDE,PRODUCT_URL_EXTRAWIDE
Female,1012A861,https://www.asics.com/us/en-us/gt-2000-9-d/p/ANA_1012A861-002.html,GT-2000 9 (D),GT-2000 9,BLACK/BLACK,Wide,291,https://www.asics.com/us/en-us/gt-2000-9-2a/p/ANA_1012A863-400.html,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-002.html,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1012A862-002.html,
Male,1011B036,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1011B036-023.html,GEL-EXCITE 8,GEL-EXCITE 8,,Standard,289,,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1011B036-023.html,,https://www.asics.com/us/en-us/gel-excite-8-4e/p/ANA_1011B037-023.html
Male,1041A113,https://www.asics.com/us/en-us/gel-resolution-8-2e/p/ANA_1041A113-105.html,GEL-RESOLUTION 8 (2E),GEL-RESOLUTION 8,WHITE/GREEN GECKO,Wide,288,,https://www.asics.com/us/en-us/gel-resolution-8/p/ANA_1041A079-105.html,https://www.asics.com/us/en-us/gel-resolution-8-2e/p/ANA_1041A113-105.html,
Female,1012B206,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1012B206-700.html,GEL-CUMULUS 24,GEL-CUMULUS 24,BARELY ROSE/DEEP PLUM,Standard,288,https://www.asics.com/us/en-us/gel-cumulus-24-2a/p/ANA_1012B207-020.html,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1012B206-700.html,https://www.asics.com/us/en-us/gel-cumulus-24-d/p/ANA_1012B205-300.html,
Female,1012A911,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-705.html,GEL-CONTEND 7,GEL-CONTEND 7,SUN CORAL/PURE SILVER,Standard,287,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-705.html,https://www.asics.com/us/en-us/gel-contend-7-d/p/ANA_1012A910-022.html,
Female,1012B182,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1012B182-002.html,GEL-EXCITE 9,GEL-EXCITE 9,BLACK/WHITE,Standard,287,,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1012B182-002.html,https://www.asics.com/us/en-us/gel-excite-9-d/p/ANA_1012B183-400.html,
Male,1011B012,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-030.html,GEL-CUMULUS 23,GEL-CUMULUS 23,SHEET ROCK/BLACK,Standard,286,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-030.html,https://www.asics.com/us/en-us/gel-cumulus-23-2e/p/ANA_1011B014-003.html,https://www.asics.com/us/en-us/gel-cumulus-23-4e/p/ANA_1011B011-001.html
Female,1012A562,https://www.asics.com/us/en-us/gel-excite-7/p/ANA_1012A562-022.html,GEL-Excite 7,GEL-EXCITE 7,,Standard,286,,https://www.asics.com/us/en-us/gel-excite-7/p/ANA_1012A875-400.html,https://www.asics.com/us/en-us/gel-excite-7-d/p/ANA_1012A561-022.html,
Female,1012A911,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-410.html,GEL-CONTEND 7,GEL-CONTEND 7,FRENCH BLUE/BARELY ROSE,Standard,286,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-410.html,https://www.asics.com/us/en-us/gel-contend-7-d/p/ANA_1012A910-022.html,
Male,1011B012,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-408.html,GEL-CUMULUS 23,GEL-CUMULUS 23,,Standard,286,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-002.html,https://www.asics.com/us/en-us/gel-cumulus-23-2e/p/ANA_1011B014-003.html,https://www.asics.com/us/en-us/gel-cumulus-23-4e/p/ANA_1011B011-001.html
Female,1012A908,https://www.asics.com/us/en-us/jolt-3/p/ANA_1012A908-020.html,JOLT 3,JOLT 3,SHEET ROCK/PINK SALT,Standard,286,,https://www.asics.com/us/en-us/jolt-3/p/ANA_1012A908-020.html,https://www.asics.com/us/en-us/jolt-3-d/p/ANA_1012A909-020.html,
Female,1012A562,https://www.asics.com/us/en-us/gel-excite-7/p/ANA_1012A562-022.html,GEL-Excite 7,GEL-EXCITE 7,,Standard,286,,https://www.asics.com/us/en-us/gel-excite-7/p/ANA_1012A562-001.html,https://www.asics.com/us/en-us/gel-excite-7-d/p/ANA_1012A561-022.html,
Female,1012A888,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-003.html,GEL-CUMULUS 23,GEL-CUMULUS 23,BLACK/GRAPHITE GREY,Standard,286,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-002.html,https://www.asics.com/us/en-us/gel-cumulus-23-d/p/ANA_1012A889-003.html,
Female,1012B046,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-003.html,GEL-KAYANO 28 (D),GEL-KAYANO 28,BLACK/WHITE,Wide,285,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-003.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-003.html,
Male,1071A081,https://www.asics.com/us/en-us/gel-rocket-10-2e/p/ANA_1071A081-406.html,GEL-ROCKET 10 (2E),GEL-ROCKET 10,,Wide,285,,https://www.asics.com/us/en-us/gel-rocket-10/p/ANA_1071A054-009.html,https://www.asics.com/us/en-us/gel-rocket-10-2e/p/ANA_1071A081-404.html,
Female,1012A571,https://www.asics.com/us/en-us/gel-contend-6-d/p/ANA_1012A571-020.html,GEL-CONTEND 6 (D),GEL-CONTEND 6,,Wide,285,,https://www.asics.com/us/en-us/gel-contend-6/p/ANA_1012A570-001.html,https://www.asics.com/us/en-us/gel-contend-6-d/p/ANA_1012A571-400.html,
Female,1012A570,https://www.asics.com/us/en-us/gel-contend-6/p/ANA_1012A570-400.html,GEL-CONTEND 6,GEL-CONTEND 6,,Standard,282,,https://www.asics.com/us/en-us/gel-contend-6/p/ANA_1012A570-001.html,https://www.asics.com/us/en-us/gel-contend-6-d/p/ANA_1012A571-400.html,
Female,1012A878,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1012A878-301.html,GT-1000 10,GT-1000 10,LICHEN ROCK/CHAMPAGNE,Standard,282,,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1012A878-301.html,https://www.asics.com/us/en-us/gt-1000-10-d/p/ANA_1012A879-408.html,
Male,1011A826,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-402.html,GEL-VENTURE 8 (4E),GEL-VENTURE 8,MONACO BLUE/BLACK,Extra Wide,282,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-402.html,,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-402.html
Female,1012B046,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-003.html,GEL-KAYANO 28 (D),GEL-KAYANO 28,,Wide,282,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-021.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-021.html,
Female,1012A910,https://www.asics.com/us/en-us/gel-contend-7-d/p/ANA_1012A910-704.html,GEL-CONTEND 7 (D),GEL-CONTEND 7,BARELY ROSE/ROSE QUARTZ,Wide,282,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-704.html,https://www.asics.com/us/en-us/gel-contend-7-d/p/ANA_1012A910-704.html,
Female,1012B182,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1012B182-400.html,GEL-EXCITE 9,GEL-EXCITE 9,MAKO BLUE/WHITE,Standard,282,,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1012B182-400.html,https://www.asics.com/us/en-us/gel-excite-9-d/p/ANA_1012B183-400.html,
Male,1011A167,https://www.asics.com/us/en-us/jolt-2/p/ANA_1011A167-003.html,Jolt 2,JOLT 2,BLACK/DARK GREY,Standard,281,,https://www.asics.com/us/en-us/jolt-2/p/ANA_1011A167-003.html,,https://www.asics.com/us/en-us/jolt-2-4e/p/ANA_1011A206-003.html
Female,1012A908,https://www.asics.com/us/en-us/jolt-3/p/ANA_1012A908-101.html,JOLT 3,JOLT 3,,Standard,281,,https://www.asics.com/us/en-us/jolt-3/p/ANA_1012A908-002.html,https://www.asics.com/us/en-us/jolt-3-d/p/ANA_1012A909-002.html,
Male,1011B040,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-408.html,GEL-CONTEND 7,GEL-CONTEND 7,,Standard,281,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-001.html,,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B392-020.html
Male,1011A826,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-003.html,GEL-VENTURE 8 (4E),GEL-VENTURE 8,,Extra Wide,280,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-028.html,,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-401.html
Male,1041A113,https://www.asics.com/us/en-us/gel-resolution-8-2e/p/ANA_1041A113-105.html,GEL-RESOLUTION 8 (2E),GEL-RESOLUTION 8,,Wide,280,,https://www.asics.com/us/en-us/gel-resolution-8/p/ANA_1041A079-405.html,https://www.asics.com/us/en-us/gel-resolution-8-2e/p/ANA_1041A113-404.html,
Male,1011B039,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B039-020.html,GEL-CONTEND 7 (4E),GEL-CONTEND 7,CARRIER GREY/CLASSIC RED,Extra Wide,280,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-020.html,,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B039-020.html
Male,1011B012,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-018.html,GEL-CUMULUS 23,GEL-CUMULUS 23,BLACK/CARRIER GREY,Standard,280,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-018.html,https://www.asics.com/us/en-us/gel-cumulus-23-2e/p/ANA_1011B014-003.html,https://www.asics.com/us/en-us/gel-cumulus-23-4e/p/ANA_1011B011-001.html
Male,1011A688,https://www.asics.com/us/en-us/gt-2000-8-4e/p/ANA_1011A688-020.html,GT-2000 8 (4E),GT-2000 8,PIEDMONT GREY/BLACK,Extra Wide,280,,https://www.asics.com/us/en-us/gt-2000-8/p/ANA_1011A690-020.html,https://www.asics.com/us/en-us/gt-2000-8-2e/p/ANA_1011A691-400.html,https://www.asics.com/us/en-us/gt-2000-8-4e/p/ANA_1011A688-020.html
Male,1011A984,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1011A984-002.html,GT-2000 9 (2E),GT-2000 9,,Wide,279,,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1011A983-401.html,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1011A984-002.html,https://www.asics.com/us/en-us/gt-2000-9-4e/p/ANA_1011A987-020.html
Male,1011B192,https://www.asics.com/us/en-us/novablast-2/p/ANA_1011B192-200.html,NOVABLAST 2,NOVABLAST 2,BIRCH/BLACK,Standard,278,,https://www.asics.com/us/en-us/novablast-2/p/ANA_1011B192-200.html,https://www.asics.com/us/en-us/novablast-2-2e/p/ANA_1011B398-001.html,
Female,1012A861,https://www.asics.com/us/en-us/gt-2000-9-d/p/ANA_1012A861-004.html,GT-2000 9 (D),GT-2000 9,BLACK/LILAC OPAL,Wide,278,https://www.asics.com/us/en-us/gt-2000-9-2a/p/ANA_1012A863-400.html,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-004.html,https://www.asics.com/us/en-us/gt-2000-9-d/p/ANA_1012A861-004.html,
Female,1012B047,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-401.html,GEL-KAYANO 28,GEL-KAYANO 28,FRENCH BLUE/THUNDER BLUE,Standard,278,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-401.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-401.html,
Male,1011A824,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-028.html,GEL-VENTURE 8,GEL-VENTURE 8,SHEET ROCK/ELECTRIC BLUE,Standard,278,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-028.html,,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-401.html
Male,1011B037,https://www.asics.com/us/en-us/gel-excite-8-4e/p/ANA_1011B037-023.html,GEL-EXCITE 8 (4E),GEL-EXCITE 8,CARRIER GREY/WHITE,Extra Wide,277,,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1011B036-023.html,,https://www.asics.com/us/en-us/gel-excite-8-4e/p/ANA_1011B037-023.html
Male,1011B354,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1011B354-002.html,GT-1000 11,GT-1000 11,BLACK/BLACK,Standard,276,,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1011B354-002.html,https://www.asics.com/us/en-us/gt-1000-11-2e/p/ANA_1011B355-400.html,https://www.asics.com/us/en-us/gt-1000-11-4e/p/ANA_1011B356-002.html
Male,1011B440,https://www.asics.com/us/en-us/gel-kayano-29/p/ANA_1011B440-021.html,GEL-KAYANO 29,GEL-KAYANO 29,,Standard,276,,https://www.asics.com/us/en-us/gel-kayano-29/p/ANA_1011B440-401.html,https://www.asics.com/us/en-us/gel-kayano-29-2e/p/ANA_1011B470-401.html,https://www.asics.com/us/en-us/gel-kayano-29-4e/p/ANA_1011B471-401.html
Male,1011B036,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1011B036-002.html,GEL-EXCITE 8,GEL-EXCITE 8,,Standard,275,,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1011B036-023.html,,https://www.asics.com/us/en-us/gel-excite-8-4e/p/ANA_1011B037-023.html
Male,1011B189,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-750.html,GEL-KAYANO 28,GEL-KAYANO 28,GLOW YELLOW/WHITE,Standard,275,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-750.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-021.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-750.html
Female,1012A861,https://www.asics.com/us/en-us/gt-2000-9-d/p/ANA_1012A861-404.html,GT-2000 9 (D),GT-2000 9,THUNDER BLUE/STORM BLUE,Wide,274,https://www.asics.com/us/en-us/gt-2000-9-2a/p/ANA_1012A863-400.html,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-404.html,https://www.asics.com/us/en-us/gt-2000-9-d/p/ANA_1012A861-404.html,
Male,1011B185,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1011B185-001.html,GT-2000 10,GT-2000 10,,Standard,274,,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1011B185-001.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1011B186-021.html,https://www.asics.com/us/en-us/gt-2000-10-4e/p/ANA_1011B184-002.html
Male,1011A984,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1011A984-020.html,GT-2000 9 (2E),GT-2000 9,CARRIER GREY/BLACK,Wide,273,,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1011A983-020.html,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1011A984-020.html,https://www.asics.com/us/en-us/gt-2000-9-4e/p/ANA_1011A987-020.html
Female,1012B045,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-401.html,GT-2000 10,GT-2000 10,,Standard,272,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-002.html,
Female,1012B045,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-401.html,GT-2000 10,GT-2000 10,,Standard,272,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1012B043-402.html,
Female,1012A570,https://www.asics.com/us/en-us/gel-contend-6/p/ANA_1012A570-701.html,GEL-CONTEND 6,GEL-CONTEND 6,,Standard,272,,https://www.asics.com/us/en-us/gel-contend-6/p/ANA_1012A570-001.html,https://www.asics.com/us/en-us/gel-contend-6-d/p/ANA_1012A571-400.html,
Female,1012A879,https://www.asics.com/us/en-us/gt-1000-10-d/p/ANA_1012A879-006.html,GT-1000 10 (D),GT-1000 10,BLACK/BLACK,Wide,272,,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1012A878-006.html,https://www.asics.com/us/en-us/gt-1000-10-d/p/ANA_1012A879-006.html,
Female,1012B206,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1012B206-021.html,GEL-CUMULUS 24,GEL-CUMULUS 24,SHEET ROCK/PINK GLO,Standard,271,https://www.asics.com/us/en-us/gel-cumulus-24-2a/p/ANA_1012B207-020.html,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1012B206-021.html,https://www.asics.com/us/en-us/gel-cumulus-24-d/p/ANA_1012B205-021.html,
Female,1012A885,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1012A885-700.html,GEL-NIMBUS 23,GEL-NIMBUS 23,,Standard,271,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1012A885-412.html,https://www.asics.com/us/en-us/gel-nimbus-23-d/p/ANA_1012A884-412.html,
Female,1012A861,https://www.asics.com/us/en-us/gt-2000-9-d/p/ANA_1012A861-400.html,GT-2000 9 (D),GT-2000 9,,Wide,270,https://www.asics.com/us/en-us/gt-2000-9-2a/p/ANA_1012A863-400.html,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-023.html,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1012A862-002.html,
Female,1012B206,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1012B206-001.html,GEL-CUMULUS 24,GEL-CUMULUS 24,BLACK/BLACK,Standard,270,https://www.asics.com/us/en-us/gel-cumulus-24-2a/p/ANA_1012B207-020.html,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1012B206-001.html,https://www.asics.com/us/en-us/gel-cumulus-24-d/p/ANA_1012B205-300.html,
Male,1011B040,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-002.html,GEL-CONTEND 7,GEL-CONTEND 7,BLACK/WHITE,Standard,270,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-002.html,,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B039-002.html
Female,1012A861,https://www.asics.com/us/en-us/gt-2000-9-d/p/ANA_1012A861-400.html,GT-2000 9 (D),GT-2000 9,,Wide,270,https://www.asics.com/us/en-us/gt-2000-9-2a/p/ANA_1012A863-400.html,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-023.html,https://www.asics.com/us/en-us/gt-2000-9-d/p/ANA_1012A861-400.html,
Female,1012B046,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-001.html,GEL-KAYANO 28 (D),GEL-KAYANO 28,,Wide,270,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-021.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-021.html,
Female,1012B206,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1012B206-002.html,GEL-CUMULUS 24,GEL-CUMULUS 24,BLACK/SAGE,Standard,269,https://www.asics.com/us/en-us/gel-cumulus-24-2a/p/ANA_1012B207-020.html,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1012B206-002.html,https://www.asics.com/us/en-us/gel-cumulus-24-d/p/ANA_1012B205-300.html,
Male,1011A999,https://www.asics.com/us/en-us/gt-1000-10-4e/p/ANA_1011A999-006.html,GT-1000 10 (4E),GT-1000 10,,Extra Wide,269,,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1011B001-101.html,,https://www.asics.com/us/en-us/gt-1000-10-4e/p/ANA_1011A999-027.html
Male,1011B012,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-030.html,GEL-CUMULUS 23,GEL-CUMULUS 23,,Standard,269,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-002.html,https://www.asics.com/us/en-us/gel-cumulus-23-2e/p/ANA_1011B014-003.html,https://www.asics.com/us/en-us/gel-cumulus-23-4e/p/ANA_1011B011-001.html
Female,1012A911,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-027.html,GEL-CONTEND 7,GEL-CONTEND 7,,Standard,268,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-001.html,https://www.asics.com/us/en-us/gel-contend-7-d/p/ANA_1012A910-022.html,
Female,1012A888,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-001.html,GEL-CUMULUS 23,GEL-CUMULUS 23,,Standard,268,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-020.html,https://www.asics.com/us/en-us/gel-cumulus-23-d/p/ANA_1012A889-003.html,
Female,1012A888,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-019.html,GEL-CUMULUS 23,GEL-CUMULUS 23,,Standard,268,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-020.html,https://www.asics.com/us/en-us/gel-cumulus-23-d/p/ANA_1012A889-003.html,
Male,1011B184,https://www.asics.com/us/en-us/gt-2000-10-4e/p/ANA_1011B184-002.html,GT-2000 10 (4E),GT-2000 10,BLACK/WHITE,Extra Wide,267,,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1011B185-002.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1011B186-002.html,https://www.asics.com/us/en-us/gt-2000-10-4e/p/ANA_1011B184-002.html
Female,1012A910,https://www.asics.com/us/en-us/gel-contend-7-d/p/ANA_1012A910-022.html,GEL-CONTEND 7 (D),GEL-CONTEND 7,,Wide,267,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-001.html,https://www.asics.com/us/en-us/gel-contend-7-d/p/ANA_1012A910-022.html,
Female,1012B182,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1012B182-001.html,GEL-EXCITE 9,GEL-EXCITE 9,BLACK/CARRIER GREY,Standard,266,,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1012B182-001.html,https://www.asics.com/us/en-us/gel-excite-9-d/p/ANA_1012B183-400.html,
Female,1042A072,https://www.asics.com/us/en-us/gel-resolution-8/p/ANA_1042A072-407.html,GEL-Resolution 8,GEL-RESOLUTION 8,,Standard,266,,https://www.asics.com/us/en-us/gel-resolution-8/p/ANA_1042A072-101.html,https://www.asics.com/us/en-us/gel-resolution-8-d/p/ANA_1042A097-406.html,
Female,1012B157,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1012B157-960.html,GEL-EXCITE 8,GEL-EXCITE 8,WHITE/WHITE,Standard,265,,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1012B157-960.html,https://www.asics.com/us/en-us/gel-excite-8-d/p/ANA_1012A915-002.html,
Male,1011B367,https://www.asics.com/us/en-us/gel-cumulus-24-4e/p/ANA_1011B367-020.html,GEL-CUMULUS 24 (4E),GEL-CUMULUS 24,CARRIER GREY/WHITE,Extra Wide,264,,https://www.asics.com/us/en-us/gel-cumulus-24/p/ANA_1011B366-020.html,https://www.asics.com/us/en-us/gel-cumulus-24-2e/p/ANA_1011B365-020.html,https://www.asics.com/us/en-us/gel-cumulus-24-4e/p/ANA_1011B367-020.html
Female,1022A240,https://www.asics.com/us/en-us/gel-torrance-trail/p/ANA_1022A240-024.html,GEL-TORRANCE Trail,GEL-TORRANCE TRAIL,STEEL GREY/BLACK,Standard,264,,https://www.asics.com/us/en-us/gel-torrance-trail/p/ANA_1022A240-024.html,https://www.asics.com/us/en-us/gel-torrance-trail-d/p/ANA_1022A301-023.html,
Female,1012A879,https://www.asics.com/us/en-us/gt-1000-10-d/p/ANA_1012A879-004.html,GT-1000 10 (D),GT-1000 10,BLACK/WHITE,Wide,264,,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1012A878-004.html,https://www.asics.com/us/en-us/gt-1000-10-d/p/ANA_1012A879-004.html,
Male,1011B014,https://www.asics.com/us/en-us/gel-cumulus-23-2e/p/ANA_1011B014-003.html,GEL-CUMULUS 23 (2E),GEL-CUMULUS 23,BLACK/REBORN BLUE,Wide,263,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-003.html,https://www.asics.com/us/en-us/gel-cumulus-23-2e/p/ANA_1011B014-003.html,https://www.asics.com/us/en-us/gel-cumulus-23-4e/p/ANA_1011B011-001.html
Female,1012B275,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B275-400.html,GEL-KAYANO 28,GEL-KAYANO 28,,Standard,263,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-021.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-021.html,
Female,1012B282,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1012B282-001.html,GT-1000 11,GT-1000 11,BLACK/PINK GLO,Standard,263,,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1012B282-001.html,https://www.asics.com/us/en-us/gt-1000-11-d/p/ANA_1012B196-020.html,
Female,1012A476,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-400.html,GEL-VENTURE 7,GEL-VENTURE 7,BLUE EXPANSE/HERITAGE BLUE,Standard,262,,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-400.html,https://www.asics.com/us/en-us/gel-venture-7-d/p/ANA_1012A477-001.html,
Female,1012A476,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-400.html,GEL-VENTURE 7,GEL-VENTURE 7,BLUE EXPANSE/HERITAGE BLUE,Standard,262,,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A476-400.html,https://www.asics.com/us/en-us/gel-venture-7-d/p/ANA_1012B041-021.html,
Female,1012A649,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1012A649-002.html,GEL-KAYANO 27,GEL-KAYANO 27,,Standard,261,,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1012A649-020.html,https://www.asics.com/us/en-us/gel-kayano-27-d/p/ANA_1012A713-020.html,
